event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CAO20917,2025-01-22,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Ndian,"Dikome Balue",Bissoro,4.7528,9.1735,1,"Local Network",Other,"On 22 January 2025, Ambazonian Separatists from the Restoration Forces faction abducted 10 civilians, including seven men and three women, from their homes in Bissoro (Ndian, South-West). The Separatists accused them of collaborating with the military forces. The Separatists set fire to 16 houses and partially destroyed two others.",0,,1765923135
CAO20918,2025-01-22,2025,1,"Political violence","Violence against civilians",Attack,"Police Forces of Cameroon (1982-)",,"State forces","Civilians (Cameroon)","Taxi Drivers (Cameroon)",Civilians,"State forces-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Mbengwi,6.0107,10.0157,2,"Local Network",Other,"On 22 January 2025, police forces beat and injured a commercial taxi motorcycle rider at an illegal checkpoint in the Mile 17 in Mbengwi commune (Momo, Nord-Ouest). Around 20 riders were stopped during the operation. The injured rider was detained and later released after paying an unspecified amount of money.",0,,1765923135
CAO20919,2025-01-22,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambui,6.0500,10.2333,1,"Local Network",Other,"Looting: On 22 January 2025, Ambazonian Separatists extorted money and phones from civilians traveling in a private vehicle at an illegal checkpoint on a tertiary road in Bambui (Mezam, Nord-Ouest).",0,,1765923135
CAO20920,2025-01-22,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Yoke,4.3126,9.4309,1,"Local Network",Other,"Looting: On 22 January 2025, Ambazonian Separatists from the Restoration Forces faction extorted an unspecified sum of money from civilians at their home in Yoke (Fako, Sud-Ouest).",0,,1765923135
CAO20921,2025-01-22,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Mbengwi,Chup,6.1425,9.9263,1,"Local Network",Other,"On 22 January 2025, Ambazonian Separatists abducted a local community leader from his home in Chup (Momo, Nord-Ouest), accusing him of failing to recognize their presence during a community meeting. He was later released after community members intervened.",0,,1765923135
CAO23391,2025-01-22,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Modoko,10.9156,13.8820,1,ARDHU,National,"Looting: On 22 January 2025, an armed group, described as 'Boko Haram' (coded as Boko Haram (JAS) based on the militant activity in Mayo-Tsanaga) looted food and clothing at Modoko (Koza, Mayo-Tsanaga, Extreme-Nord).",0,,1776726726
CAO16560,2025-01-23,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Fishers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Darak,"Lake Chad",12.9400,14.2700,2,"Humanity Purpose","New media","On 23 January 2025, Boko Haram militants attacked and abducted 18 fishermen in the fishing zone of Kasuwar Maria area in Lake Chad, east of Darak (Darak, Logone-et-Chari, Extreme-Nord) and requested a ransom of 6 million Naira for their release. The victims were released on 25 January after the ransom was paid.",0,,1776726696
CAO16676,2025-01-23,2025,2,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Ganse,11.1543,14.0715,1,"Sembe TV","New media","Around 23 January 2025 (as reported), overnight, Boko Haram militants abducted a 60-year-old male civilian from his home in Ganse (Kolofata, Mayo-Sava, Extreme-Nord). 2 motorcycles were also looted by the militants.",0,,1776726696
CAO17221,2025-01-23,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Ganse,11.1543,14.0715,1,"Sembe TV","New media","On 23 January 2025, overnight, Boko Haram (JAS) militants abducted a 60-year-old man from his private residence in Gance, also known as Ganse (Kolofata, Mayo-Sava, Extreme-Nord). They also looted 2 motorcycles.",0,,1776726696
CAO20922,2025-01-23,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","ADF: The Ambazonia Defense Forces","Rebel group","Civilians (Cameroon)","Taxi Drivers (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Batibo,Nen,5.8345,9.8389,1,"Local Network",Other,"Looting: On 23 January 2025, Ambazonian Separatists from the ADF faction forcibly extorted money from transporters and passengers from several vehicles at an illegal checkpoint along a main road in Nen (Momo, Nord-Ouest).",0,,1765923135
CAO20923,2025-01-23,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","ADF: The Ambazonia Defense Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Momo,Batibo,Batibo,5.8356,9.8887,2,"Local Network",Other,"Looting: On 23 January 2025, Ambazonian Separatists from the ADF faction extorted 50,000 Franc CFA, along with food and drinks, from a mourning family at a civilian home in Kokum in the Batibo commune (Momo, Nord-Ouest) to allow the burial of a deceased family member.",0,,1765923135
CAO20924,2025-01-23,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Kedjom-Keku,6.0494,10.3065,1,"Local Network",Other,"On 23 January 2025, Ambazonian Separatists from the Restoration Forces faction abducted a cargo truck driver and two assistants along a main road in Big Babanki, also known as Kedjom-Keku (Mezam, Nord-Ouest). The victims were released after paying a Separatists-imposed 'Liberation Tax' of 100,000 Franc CFA.",0,,1765923135
CAO20925,2025-01-23,2025,1,"Strategic developments","Strategic developments",Agreement,"Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Military Forces of Cameroon (1982-)",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,"Kumba 1",Barombi,4.4654,9.2569,2,"Local Network",Other,"On 23 January 2025, an Ambazonian Separatist from the Restoration Forces faction surrendered to military forces at their base in Barombi Koto, closest to Barombi (Meme, Sud-Ouest).",0,,1765923135
CAO20926,2025-01-23,2025,1,"Political violence",Battles,"Armed clash","Military Forces of Cameroon (1982-)",,"State forces","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,"Kumba 3","Banga Bakundu",4.3986,9.4430,1,"Local Network",Other,"On 23 January 2025, military forces ambushed and killed an Ambazonian Separatist from the Restoration Forces faction at a drinking spot in Banga Bakundu (Meme, Sud-Ouest).",1,,1765923135
CAO20927,2025-01-23,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon); Students (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambili,5.9895,10.2506,1,"Local Network",Other,"On 23 January 2025, Ambazonian Separatists abducted three male university students and a businesswoman from a student hostel in Bambili (Mezam, Nord-Ouest).",0,,1765923135
CAO20928,2025-01-23,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 3","Bamenda - Nkwen",5.9951,10.1937,1,"Local Network",Other,"On 23 January 2025, Ambazonian Separatists abducted a pregnant woman from her home in Bamenda - Nkwen (Mezam, Nord-Ouest) after failing to locate her husband. They also abducted a truck driver on the main road. The Separatists demanded an undisclosed sum for his release.",0,,1768269667
CAO20929,2025-01-23,2025,1,"Strategic developments","Strategic developments",Other,"Ambazonian Separatists (Cameroon)",,"Rebel group",,,,"Rebel group only",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bambui,6.0500,10.2333,1,"Local Network",Other,"Other: On 23 January 2025, Ambazonian Separatists fired sporadic shots in Bambui (Mezam, Nord-Ouest) while riding on motorcycles.",0,,1765923135
CAO20930,2025-01-23,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","ADF: The Ambazonia Defense Forces","Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Sud-Ouest,Meme,"Kumba 2",Mambanda,4.6442,9.4881,1,"Local Network",Other,"On 23 January 2025, Ambazonian Separatists from the ADF faction abducted two men from their private residences in Mambanda (Meme, Sud-Ouest). They were taken to the Separatist hideout for questioning about their involvement with the military forces.",0,,1765923135
CAO20931,2025-01-23,2025,1,"Political violence","Violence against civilians",Attack,"Military Forces of Cameroon (1982-)",,"State forces","Civilians (Cameroon)","Fulani Ethnic Group (Cameroon); Pastoralists (Cameroon)",Civilians,"State forces-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Misaje,Misaje,6.5833,10.5500,2,"Local Network",Other,"On 23 January 2025, military forces shot and killed a 30-year-old Fulani civilian on the campus of a public primary school in Sabongida, coded to the commune seat, Misaje (Donga-Mantung, Nord-Ouest). The motive for the shooting is unknown.",1,,1765923135
CAO20932,2025-01-23,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 3","Bamenda - Nkwen",5.9951,10.1937,1,"Local Network",Other,"On 23 January 2025, Ambazonian Separatists abducted the manager of a drinking spot in Bamenda - Nkwen (Mezam, Nord-Ouest), accusing him of selling Separatist-banned Brasseries brewery products.",0,,1768269667
CAO16547,2025-01-24,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Logone-Birni,Blabline,11.9119,15.0097,1,"Sembe TV","New media","Looting: On 24 January 2025, Boko Haram militants looted ruminants, clothing, and other goods in Blabline (Logone-Birni, Logone-et-Chari, Extreme-Nord). The intervention of the military forces repelled the militants. There is no information regarding a clash between the two parties.",0,,1776726696
